0,2621.4400000000005
1,3155.7309607638181
2,3687.9133191998226
3,4215.8867946702594
4,4737.5677170755835
5,5250.8972501484041
6,5753.8495167396386
7,6244.4395940300856
8,6720.7313471139641
9,7180.8450700388603
10,7622.9649041463508
11,8045.3460044365538
12,8446.3214256741921
13,8824.3087010598883
14,9177.8160875036538
15,9505.4484528533558
16,9805.9127818439501
17,10078.023279038009
18,10320.70604861856
19,10533.003332565289
20,10714.077290487854
21,10863.213306199163
22,10979.822807978968
23,11063.445591397553
24,11113.751635532384
25,11130.542405409906
26,11113.751635532384
27,11063.445591397553
28,10979.822807978968
29,10863.213306199163
30,10714.077290487858
31,10533.003332565289
32,10320.70604861856
33,10078.023279038005
34,9805.9127818439501
35,9505.4484528533558
36,9177.8160875036538
37,8824.3087010598883
38,8446.3214256741958
39,8045.3460044365556
40,7622.9649041463526
41,7180.845070038863
42,6720.7313471139641
43,6244.4395940300865
44,5753.8495167396404
45,5250.8972501484059
46,4737.5677170755871
47,4215.8867946702594
48,3687.9133191998258
49,3155.7309607638199
50,2621.4400000000014
51,2087.1490392361825
52,1554.9666808001775
53,1026.9932053297396
54,505.31228292441847
55,-8.0172501484026721
56,-510.96951673963781
57,-1001.5595940300809
58,-1477.8513471139654
59,-1937.9650700388579
60,-2380.0849041463475
61,-2802.4660044365537
62,-3203.4414256741907
63,-3581.4287010598891
64,-3934.9360875036546
65,-4262.5684528533557
66,-4563.0327818439528
67,-4835.1432790380068
68,-5077.8260486185636
69,-5290.1233325652875
70,-5471.1972904878548
71,-5620.3333061991652
72,-5736.9428079789677
73,-5820.5655913975525
74,-5870.8716355323832
75,-5887.6624054099047
76,-5870.8716355323832
77,-5820.5655913975525
78,-5736.9428079789677
79,-5620.3333061991634
80,-5471.1972904878567
81,-5290.1233325652893
82,-5077.8260486185636
83,-4835.1432790380049
84,-4563.03278184395
85,-4262.5684528533566
86,-3934.9360875036564
87,-3581.4287010598937
88,-3203.4414256741957
89,-2802.4660044365537
90,-2380.0849041463525
91,-1937.9650700388638
92,-1477.8513471139713
93,-1001.5595940300875
94,-510.96951673963741
95,-8.0172501484055836
96,505.31228292441193
97,1026.9932053297405
98,1554.9666808001741
99,2087.1490392361829
