0,4570.0137752940591
1,5460.1501428408101
2,6354.601857424047
3,7249.838926762427
4,8142.3282591381858
5,9028.5476068960252
6,9904.9994671454551
7,10768.224884806836
8,11614.817103526844
9,12441.435010589377
10,13244.816322761064
11,14021.790461032771
12,14769.291063446459
13,15484.368086624947
14,16164.199448245357
15,16806.102164508786
16,17407.542938651597
17,17966.148158710399
18,18479.713265084069
19,18946.211450923332
20,19363.801661011432
21,19730.835857567963
22,20045.865524301098
23,20307.647383039599
24,20515.148300383789
25,20667.549365011058
26,20764.24911954474
27,20804.865934231613
28,20789.239513060165
29,20717.431526375723
30,20589.72536749579
31,20406.625034286059
32,20168.853140111136
33,19877.348062009671
34,19533.260237348939
35,19137.947623574099
36,18692.970338970565
37,18200.084505589879
38,17661.235318638286
39,17078.549369679895
40,16454.326253951367
41,15791.029494910064
42,15091.276821832453
43,14357.829838832597
44,13593.58312607233
45,12801.552816175807
46,11984.864690931969
47,11146.741845261824
48,10290.491967135349
49,9419.4942836381288
50,8537.1862247059453
51,7647.0498571591934
52,6752.5981425759564
53,5857.3610732375746
54,4964.8717408618213
55,4078.6523931039792
56,3202.2005328545488
57,2338.9751151931705
58,1492.3828964731592
59,665.76498941062971
60,-137.61632276105374
61,-914.59046103276785
62,-1662.0910634464542
63,-2377.1680866249444
64,-3056.9994482453567
65,-3698.902164508781
66,-4300.3429386515954
67,-4858.9481587103937
68,-5372.5132650840715
69,-5839.0114509233317
70,-6256.6016610114275
71,-6623.635857567966
72,-6938.6655243010964
73,-7200.4473830395964
74,-7407.9483003837877
75,-7560.3493650110531
76,-7657.0491195447366
77,-7697.6659342316125
78,-7682.0395130601628
79,-7610.2315263757228
80,-7482.5253674957876
81,-7299.4250342860614
82,-7061.653140111137
83,-6770.14806200967
84,-6426.0602373489401
85,-6030.7476235740978
86,-5585.7703389705675
87,-5092.8845055898855
88,-4554.0353186382854
89,-3971.3493696798905
90,-3347.1262539513673
91,-2683.8294949100659
92,-1984.0768218324638
93,-1250.6298388325959
94,-486.38312607232365
95,305.64718382419306
96,1122.3353090680291
97,1960.4581547381742
98,2816.7080328646498
99,3687.7057163618756
