0,-4159.5387579202097
1,-4159.5387579202097
2,-4159.5387579202097
3,-4159.5387579202097
4,-4159.5387579202097
5,-4159.5387579202097
6,-4159.5387579202097
7,-4159.5387579202097
8,-4159.5387579202097
9,-4159.5387579202097
10,-4159.5387579202097
11,-4159.5387579202097
12,-4159.5387579202097
13,-4159.5387579202097
14,-4159.5387579202097
15,-4159.5387579202097
16,-4159.5387579202097
17,-4159.5387579202097
18,-4159.5387579202097
19,-4159.5387579202097
20,-4159.5387579202097
21,-4159.5387579202097
22,-4159.5387579202097
23,-4159.5387579202097
24,-4159.5387579202097
25,-4159.5387579202097
26,-4159.5387579202097
27,-4159.5387579202097
28,-4159.5387579202097
29,-4159.5387579202097
30,-4159.5387579202097
31,-4159.5387579202097
32,-4159.5387579202097
33,-4159.5387579202097
34,-4159.5387579202097
35,-4159.5387579202097
36,-4159.5387579202097
37,-4159.5387579202097
38,-4159.5387579202097
39,-4159.5387579202097
40,-4159.5387579202097
41,-4159.5387579202097
42,-4159.5387579202097
43,-4159.5387579202097
44,-4159.5387579202097
45,-4159.5387579202097
46,-4159.5387579202097
47,-4159.5387579202097
48,-4159.5387579202097
49,-4159.5387579202097
50,10338.105317298487
51,10338.105317298487
52,10338.105317298487
53,10338.105317298487
54,10338.105317298487
55,10338.105317298487
56,10338.105317298487
57,10338.105317298487
58,10338.105317298487
59,10338.105317298487
60,10338.105317298487
61,10338.105317298487
62,10338.105317298487
63,10338.105317298487
64,10338.105317298487
65,10338.105317298487
66,10338.105317298487
67,10338.105317298487
68,10338.105317298487
69,10338.105317298487
70,10338.105317298487
71,10338.105317298487
72,10338.105317298487
73,10338.105317298487
74,10338.105317298487
75,10338.105317298487
76,10338.105317298487
77,10338.105317298487
78,10338.105317298487
79,10338.105317298487
80,10338.105317298487
81,10338.105317298487
82,10338.105317298487
83,10338.105317298487
84,10338.105317298487
85,10338.105317298487
86,10338.105317298487
87,10338.105317298487
88,10338.105317298487
89,10338.105317298487
90,10338.105317298487
91,10338.105317298487
92,10338.105317298487
93,10338.105317298487
94,10338.105317298487
95,10338.105317298487
96,10338.105317298487
97,10338.105317298487
98,10338.105317298487
99,10338.105317298487
100,-4802.885228389101
101,-4802.885228389101
102,-4802.885228389101
103,-4802.885228389101
104,-4802.885228389101
105,-4802.885228389101
106,-4802.885228389101
107,-4802.885228389101
108,-4802.885228389101
109,-4802.885228389101
110,-4802.885228389101
111,-4802.885228389101
112,-4802.885228389101
113,-4802.885228389101
114,-4802.885228389101
115,-4802.885228389101
116,-4802.885228389101
117,-4802.885228389101
118,-4802.885228389101
119,-4802.885228389101
120,-4802.885228389101
121,-4802.885228389101
122,-4802.885228389101
123,-4802.885228389101
124,-4802.885228389101
125,-4802.885228389101
126,-4802.885228389101
127,-4802.885228389101
128,-4802.885228389101
129,-4802.885228389101
130,-4802.885228389101
131,-4802.885228389101
132,-4802.885228389101
133,-4802.885228389101
134,-4802.885228389101
135,-4802.885228389101
136,-4802.885228389101
137,-4802.885228389101
138,-4802.885228389101
139,-4802.885228389101
140,-4802.885228389101
141,-4802.885228389101
142,-4802.885228389101
143,-4802.885228389101
144,-4802.885228389101
145,-4802.885228389101
146,-4802.885228389101
147,-4802.885228389101
148,-4802.885228389101
149,-4802.885228389101
150,10380.571397002561
151,10380.571397002561
152,10380.571397002561
153,10380.571397002561
154,10380.571397002561
155,10380.571397002561
156,10380.571397002561
157,10380.571397002561
158,10380.571397002561
159,10380.571397002561
160,10380.571397002561
161,10380.571397002561
162,10380.571397002561
163,10380.571397002561
164,10380.571397002561
165,10380.571397002561
166,10380.571397002561
167,10380.571397002561
168,10380.571397002561
169,10380.571397002561
170,10380.571397002561
171,10380.571397002561
172,10380.571397002561
173,10380.571397002561
174,10380.571397002561
175,10380.571397002561
176,10380.571397002561
177,10380.571397002561
178,10380.571397002561
179,10380.571397002561
180,10380.571397002561
181,10380.571397002561
182,10380.571397002561
183,10380.571397002561
184,10380.571397002561
185,10380.571397002561
186,10380.571397002561
187,10380.571397002561
188,10380.571397002561
189,10380.571397002561
190,10380.571397002561
191,10380.571397002561
192,10380.571397002561
193,10380.571397002561
194,10380.571397002561
195,10380.571397002561
196,10380.571397002561
197,10380.571397002561
198,10380.571397002561
199,10380.571397002561
200,-5592.5529998187349
201,-5592.5529998187349
202,-5592.5529998187349
203,-5592.5529998187349
204,-5592.5529998187349
205,-5592.5529998187349
206,-5592.5529998187349
207,-5592.5529998187349
208,-5592.5529998187349
209,-5592.5529998187349
210,-5592.5529998187349
211,-5592.5529998187349
212,-5592.5529998187349
213,-5592.5529998187349
214,-5592.5529998187349
215,-5592.5529998187349
216,-5592.5529998187349
217,-5592.5529998187349
218,-5592.5529998187349
219,-5592.5529998187349
220,-5592.5529998187349
221,-5592.5529998187349
222,-5592.5529998187349
223,-5592.5529998187349
224,-5592.5529998187349
225,-5592.5529998187349
226,-5592.5529998187349
227,-5592.5529998187349
